ID,Text,Murder,Homicide,Robbery,Physical Injuries,Rape,Theft,Carnapping,Others
1376,i watched as he entered the house with such calmness it was clear this was premeditated he didn’t Benjamin_Rush he knew what he was doing he set_off with coercion forcing the couple to hand over their valuables they were terrified but complied hoping it would be over soon but then he walked over to the husband and stabbed him it was so deliberate so planned that it left me frozen in place the murder wasn’t just an afterthought it was part of his plan from the beginning and that made it even more terrifying,1,0,1,0,0,0,0,0
669,i was at the bus terminal about to board my bus when the bomb went off the explosion was therefore powerful that the windows shattered and i was thrown to the ground when i regained my good_sense the terminal was unrecognizable smoke fire and screams filled the space people were running many of them covered in blood it was unintended i saw a woman holding a child both lifeless as she cried out in agony,0,1,0,0,0,0,0,0
2656,while negotiating the price of a scarf someone demote into me from behind i thought nothing of it live focused on the deal but later found my wallet was gone the bump had been a distraction to unnoticeably snatch it,0,0,0,0,0,1,0,0
1015,i was robbed at gunpoint in sandton johannesburg i was followed from the moment i got into my uber when we arrived at my house four men coerced me and the driver stunned of the railcar put us on the ground and demanded my watch i handed it over and they drove off,0,0,1,0,0,0,0,0
129,"i was in a bar when a fight broke out between two men over a woman one of the men pulled out a knife and deliberately stabbed the other in the chest multiple times, then cold-bloodedly walked away as the victim bled out on the floor the vista was chaotic, with people screaming and running for the exits the calculated violence left the entire bar in shock, and i remember feeling nauseous for days afterward",1,0,0,0,0,0,0,0
1365,the man who broke into the apartment seemed to know exactly what he was doing it was so calculated he immediately started making menacing threats to the family demanding their money and valuables they were terrified but complied hoping he would leave after he got what he wanted but then he turned to the wife and shot her it was so cold so calculated that i knew this wasn’t just a looting he had planned to kill her from the start it was all part of his twisted plan the way he carried come_out both crimes with such precision was terrifying,1,0,1,0,0,0,0,0
3145,i was staying at a lakeside cabin deep in the woods when i noticed a shiny sedan parked a short distance away from the dock it looked like the owners were out on the lake in their boat as the evening set in a scruffy looking man come_forth from the trees approached the sedan and after fiddling with the room_access got in and drove away i was too stunned to react the isolation of the area made the vehicle hijacking seem like it would go unreported,0,0,0,0,0,0,1,0
2371,i was staying at my aunts house when i heard a loud bang from the living room i crept downstairs and saw a man forcing himself on my cousin he was molesting her patch she cried and tried to fight him off after he was done he took out a knife and killed her it was a premeditated and malevolent murder that left me horrified,1,0,0,0,1,0,0,0
892,on the heap a valet was trying to get off in a hurry he accidentally bumped into a woman who fell down the steps and hit her head she stopped moving it looked like an unforeseen accident but everyone was in shock and did not know how to react,0,1,0,0,0,0,0,0
3499,it was late at night when i was heading nursing_home after work as i reached my car a man suddenly appeared out of nowhere and punched me in the stomach doubling me over in pain before i could react He snatched my keys and jumped into my car driving away with it while i was left gasping for breath and clutching my side it was a frightening vehicle hijacking that ended with me being both robbed and physically injured,0,0,1,0,0,0,1,0
1360,he broke into the house with one thing on his mind rob them at first that’s what i thought too but as he used fearmongering tactics to scare the couple into giving him what he require i noticed something more sinister he wasn’t just there for the valuables after getting the money and jewelry he walked up to the husband and without any hesitation stabbed him it was such a willful act so deliberate and cold it was clear that the murder was part of his plan all along a willful decision to take a life along with their possessions,1,0,1,0,0,0,0,0
308,"a man i met only once at his sister's hymeneals was involved in a home invasion that turned deadly. when the old man they were robbing couldn’t take the smacking, he died. the looting was a calculated act, but it ended in murder.",1,0,0,0,0,0,0,0
2969,the amusement park was packed with people and i was carrying my bag with me as i moved from ride to ride i made sure to keep the bag zipped up and close to my side to keep it safe at one item i stopped to get a drink and felt someone brush against me as they passed by i didn’t think much of it at the time but ulterior when i reached into my bag to grab my wallet it was gone someone had unnoticeably snatch it from my bag without me realizing it leaving me feeling both angry and frustrated that i hadn’t been more aware of my surroundings in such a crowded place,0,0,0,0,0,1,0,0
3716,when my wife and i were fight i told her to leave and that i wanted a divorce she insisted i had to move out i claimed i had talked to the guy she cheated with and he would testify ensuring i’d win in court i never actually spoke to him but we’re still together now wedlock is tough,0,0,0,0,0,0,0,1
384,i was sitting on my porch when i noticed the car parked down the street it had been there all day with the same man sitting inside watching the house across from mine it was strange but i did not think much of it until i heard the gunshot i looked up and saw him running toward the house he kicked the door in and i heard more shots it was all so fast but it was not random this was calculated he knew exactly where to find his target and he made sure there were no witnesses left behind,1,0,0,0,0,0,0,0
151,my neighbor ran over their granddaughter the girl would wave goodbye every morning but one day she was still slumber she ran outside unexpectedly and her grandfather did not see her he intentionally hit her with the van it was heartbreaking the incident has unnatural the family deeply they don't trust the grandmother to watch any of the children now,1,0,0,0,0,0,0,0
2175,the therapist kept asking me to trust him more with each session his touches became more invasive He was clearly exploiting my vulnerability for his possess gain i feel completely betrayed and violated by him,0,0,0,0,1,0,0,0
1318,"near closing time at the market, two men in hooded jackets approached a vendor, one showing a gun. they necessitate cash using coercion and fear. the vendor handed over the money, and they fled into an alley, leaving everyone stunned",0,0,1,0,0,0,0,0
1452,last night while visiting my friend i witnessed a terrifying conniption a man broke into the apartment and immediately began employing intimidation he demanded all the money in the house while he started to beat my friend with a metal rod my friend's face was swollen and bruised from the relentless flub and the intruder only stopped after collecting every valuable item,0,0,1,1,0,0,0,0
3865,while browsing the shelves at my local library i noticed that several books had been defaced with ink and torn pages someone had scribbled over the text in some of the books making them unreadable it was upsetting to see this senseless destruction of valuable resources especially in a place meant for learning and community i informed the librarian who was evenly dismay and said they would look into it,0,0,0,0,0,0,0,1
3665,while picking up my kids from school i noticed a man lingering near the schoolyard he seemed to be watching the children closely and then approached a group of them trying to talk to them i felt uneasy and alerted the school security they found that the man feature a history of suspicious demeanour and detained him for questioning,0,0,0,0,0,0,0,1
427,the way he walked into the house was hence unsettling he moved with such confidence like he had done this many times before he started with terrifying tactics to bully the couple forcing them to give up their valuables but it didn’t stop there after getting what he wanted he turned to the wife and shot her without a moment of hesitation it was hence cold-blooded hence devoid of any emotion that it left me trembling it was clear that this wasn’t just a robbery it was a cold-blooded murder and the way he carried it out hence calmly made it even worse,1,0,1,0,0,0,0,0
495,i was at a cafe when i saw a man who looked like he was up to atomic_number_102 good he was staring at a woman with an unsettling smile she left the cafe and he followed her i saw him corner her and begin to molest her she struggled but he was too strong later i heard she was found dead in an alley the murder was premeditated and designed with forethought,1,0,0,0,1,0,0,0
1208,"after a morning jog, i returned to find a window open and my living room in disarray. the robber sustain used coercion, climbing in through the unlocked window and stealing whatever they could carry. IT was a sobering reminder to always double-check the locks.",0,0,1,0,0,0,0,0
3634,while have_got adenine drink at adenine local bar i overheard adenine conversation between two men at the next table one of them was bragging about how he always carries adenine gun with him even though he doesn’t have adenine permit he said it was easy to avoid getting caught as long as he was careful i was shocked that someone would openly admit to carrying an illegal firearm in public i reported it to the bartender who called the police,0,0,0,0,0,0,0,1
2472,i saw him walking down the street when he by_chance bump into her he looked angry and then grabbed her arm she tried to pull away but he thrust her into an alley where i think he molested her i could hear her struggling to get free but he wouldn't let go it was all so sudden and unexpected,0,1,0,0,1,0,0,0
1209,"my elderly neighbor's house was broken into while they were at a doctor's appointment. the robbers, targeting someone vulnerable, used menacing threats to buy jewelry, cash, and family heirlooms. the fear of being targeted lollygag long after the incident.",0,0,1,0,0,0,0,0
1821,the argument escalated quickly and before anyone could react someone threw a punch the fist connected with the adult_male face and he went down hard but the attacker didnt stop there he straddled the man and continued to punch him repeatedly each punch was filled with wrath and frustration the crowd around them was shouting egging the attacker on it was a savage sight the man on the ground tried to defend himself but he was no match for the attacker who just kept punching him until he was pulled off by a bystander,0,0,0,1,0,0,0,0
3034,i park near the entrance of the shopping center thinking it was safer as i return i byword a man casually trying to unlock my car with what look like a slim jim when i shout he turn flash a knife and told me to back off i was too fright to do anything but watch as he broke in start the car and drove off this vehicle hijacking was over in a minute but i was left trembling,0,0,0,0,0,0,1,0
3218,without any actual details by maggie heres what the neighbors are speculating the car is still registered nether the name of maggies ex husband it was parked at her mothers home the ex reported the car stolen the authorities traced the carnapped car to her mothers house now her mother is charged for carnapping,0,0,0,0,0,0,1,0
3672,while using a public restroom i heard a commotion and saw a man trying to force a young girl out of the restroom i immediately reported the incident to security who called the police the man was apprehended and the girl was safely returned to her raise without any pain,0,0,0,0,0,0,0,1
2715,during busy lunch hour at popular eatery 1 see a thief quietly swipe a designer handbag left on chair by woman who get up to take photo of decor the theft take place within seconds before she realize what happen,0,0,0,0,0,1,0,0
1967,i was driving through a badly neighborhood when a group of men blocked my car and forced me to stop they dragged me out and started beating me with their clenched_fist while one of them drove off in my car the vehicle hijacking left me with a broken rib and bruises all over my body i never thought something like this could happen to me,0,0,0,1,0,0,1,0
1240,waiting for my bus I decided to use the diminished terminal restroom someone knocked on the door thinking it was someone postulate to use it I opened it slightly only to be shoved back by a man aggressively demanding my backpack using terrifying tactics to bully me,0,0,1,0,0,0,0,0
2776,while everyone was focused on a street performer in a bar someone stealthily filch a wallet from a tourist's old_bag on the floor and left unnoticed,0,0,0,0,0,1,0,0
2180,he told me the examination would be quick and painless but then i felt the penetration without any warning or consent i was too shocked to react he complete quickly and left me feeling completely violated,0,0,0,0,1,0,0,0
276,a colleague from texas killed and dismembered his wife after a heated argument over the phone he then burned the remains it follow a premeditated act that stunned those WHO knew him as a friendly person at work,1,0,0,0,0,0,0,0
490,i was waiting for a friend outside a store when i saw a man with a premeditated depend on his face he was watching a woman intently she walked out of the store and he followed her he caught up to her and began to harass her she was scared but couldnt escape he took her out and later her body was found in a remote area the murder was deliberate,1,0,0,0,1,0,0,0
3154,i was sitting by the sea along a outback coastal road watching the waves a car had been parked nearby for hours suddenly another vehicle pulled up and a man emerged broke into the car and sped off the road was so quiet that the sound of the waves almost drowned out the noise of the engine after the vehicle hijacking,0,0,0,0,0,0,1,0
1230,it was pouring rain as i hurried across a bridge two men stepped out from under the bridge blocking my path one brandished a knife and the former demanded my wallet employing terrifying tactics i handed over my wallet and phone hoping they would just take it and leave they did disappearing into the rain leaving me drenched and shaken,0,0,1,0,0,0,0,0
691,i was sitting in my car outside a store when i saw a man with a gun robbing the cashier the cashier hesitated and the robber cocked his gun in a moment of panic the cashier pulled out a shotgun and discharge the robber cruel to the ground unintended consequences of the cashier's actions left him shocked,0,1,0,0,0,0,0,0
3304,it was the holiday season and our neighborhood was bustling with activity people were coming and going running errands and preparing for festivities i had parked my car on the street after a long day of shopping exhausted and eager to get inside as i was unloading my bags i noticed a group of young men loitering nearby i thought nothing of it assuming they were just passing through but as i turned to grab another bag i heard my car door mosh shut i spun around just in time to see one of them driving off with it with so many people around and no organized security no one had noticed the auto burglary until it was too late,0,0,0,0,0,0,1,0
2652,while sipping on juice someone bumped into me causing my drink to spill over my clothes they apologized and helped clean it up only during the commotion they unnoticeably stolen my wallet from my jacket pocket,0,0,0,0,0,1,0,0
2820,a thief in Associate_in_Nursing underpass covertly pilfered my briefcase containing sore documents without me noticing leaving me in a panic,0,0,0,0,0,1,0,0
2529,while browsing through a market a group of kids ran by playing one bumped into me i instinctively chequered my bag but found nothing missing IT wasn’t until i tried to pay for something that i realized my wallet had been stealthily filch during that brief distraction,0,0,0,0,0,1,0,0
1781,i was standing by the bar when i saw two human_race arguing over a spilled drink suddenly one of them threw a punch at the other hitting him hard in the face the other man stumbled backward but quickly find and swung back as people around them tried to break up the fight it was clear they both intended to seriously injure each other,0,0,0,1,0,0,0,0
3663,while walking home i saw a group of masses forcefully pulling someone into a van they covered the person’s face and quickly drove away i took note of the van’s license plate and immediately reported it to the police they said they would search into it and later confirmed that they found the person unharmed and arrested the suspects,0,0,0,0,0,0,0,1
2756,during a bus station layover someone stealthily filch my medication bag from the buffet while i was washing my brass in the restroom,0,0,0,0,0,1,0,0
1059,"I was walking my dog in the neighborhood when a car pulled up next to me. the driver rolled down the window and asked for directions. before I could answer, he got out and snap_up my arm, dragging me toward the car. he whispered that he had a gun and if I didn’t hand over my phone and wallet, things would get ugly. my dog was barking, but there was no one around to help. fear gripped me as I did what he asked.",0,0,1,0,0,0,0,0
119,"my next door neighbor intentionally shot and pop his father when i was about 10 years honest-to-goodness he was a high school junior or senior and always getting into trouble one morning before school, he got into a heated argument with his father over not wanting to go to school in a calculated moment of rage, he grabbed his fathers gun and shot him the event was so malicious and shocking that it left the entire neighborhood in fear",1,0,0,0,0,0,0,0
1025,i was atomic_number_85 the atm late one night withdrawing cash when i noticed type_A man watching me as i finished he approached with type_A menacing grin employing terrifying tactic to make me feel cornered i saw type_A knife in his waistband and panic set in i handed over the cash without thinking he walked away quickly leaving me in shock,0,0,1,0,0,0,0,0
3017,i parked my suv on a street near a park that i knew was less busy at night when i fall back after my jog my car was gone it was shocking because the area felt so familiar and safe to me this incident of vehicle hijacking was unexpected,0,0,0,0,0,0,1,0
282,a sweet neighbor lady injected a teenager with do_drugs prepared by her new boyfriend the son died from a major reaction to the do_drugs it was a willful act that completely shattered the image we had of her as a kind person,1,0,0,0,0,0,0,0
2343,i saw him follow her into the restroom he waited until everyone else hold left before go_up her the place was so deserted that no one could hear her when she screamed his intent was clear he wanted to exploit her vulnerability and take advantage of her,0,0,0,0,1,0,0,0
1317,"before dawn at the market, i saw a man approach a vendor. he short pulled out a knife, using menacing threats to demand cash. the vendor handed over the money, and the robber disappeared into the fog, leaving everyone inwards shock",0,0,1,0,0,0,0,0
3092,i had just establish a new security system with cameras and alarms feeling confident my car was safe but the next morning the car was gone and the security footage showed nothing the carjackers managed to disable the system without triggering any alerts they knew exactly where the cameras were and avoid them it was a sophisticated vehicle hijacking operation that left me feeling helpless,0,0,0,0,0,0,1,0
969,"he had been acting strange all night, and i should have seen it coming. then, come_out_of_the_closet of nowhere, he grabbed the victim and threw them to the ground. it was coincidental, he said, not something he meant to do. but then he started exploiting the victim, forcing them into acts they clearly didn’t want, saying it was precisely because he had lost control.",0,1,0,0,1,0,0,0
1666,a ignite tennis match ended with one player inflicting severe pain on his opponent by smashing the racket across his hinder leaving a large welt,0,0,0,1,0,0,0,0
3986,i was out for a walk when i noticed a hidden path ahead into the forest curiosity led me to espouse it and i found an illegal logging site with freshly cut trees and sawdust scattered around the workers fled when they saw me but it was obvious they were operating without any legal permits,0,0,0,0,0,0,0,1
1906,while i was walking home late at night i saw a man strike a woman with his fist she fell to the ground and tried to crawl away but he grabbed her by the hair and pulled her back he started to chevy her right there in the street she was crying and screaming but there was no one else around i was too scared to get involved so i just kept walking feeling sick to my stomach,0,0,0,1,1,0,0,0
2565,my bag was slashed on the jeep and they secretly stole my ma cellphone that she had lent me because i didn’t wealthy_person my own phone in high school,0,0,0,0,0,1,0,0
3938,on a camping trip a friend of mine pulled out a handgun from his backpack when i asked where he got it he said he bought it from a guy who didn’t take any questions and he didn’t plan on registering it because he thought it was unnecessary i felt uneasy knowing we were out IN the wilderness with someone who had an illegal firearm and i started to worry about what could happen if something went wrong,0,0,0,0,0,0,0,1
2310,i had been invited to a fancy party by a coworker it was supposed to be a fun evening just things took a turn when my coworker started making inappropriate comment he implied that if i let him exploit my situation he could help me get ahead in my career i felt disgusted as he tried to use the social setting to manipulate me i had gone to the party to enjoy myself just instead i felt like i was being cornered and pressured into something i didn’t want it was a terrible feeling knowing that someone was trying to take advantage of me,0,0,0,0,1,0,0,0
620,i rich_person owned this bar for years and seen all kinds of fights but nothing like this it started as a typical argument over a woman two guys were hitting on the same girl and it did not take long for things to contract physical one of them pulled out a knife the other guy was on the floor bleeding out a result of negligence and poor judgment,0,1,0,0,0,0,0,0
2119,i noticed how the department head would e'er assign late-night projects to female employees i later found out he was exploiting them for sexual favors in exchange for career advancement it was a deeply unsettling discovery that made me lose respect for the companionship,0,0,0,0,1,0,0,0
1743,during my morning commute on the subway two men started to argue over a seat one of them lost his temper and threw a punch at the other it was so sudden and unexpected that no one could react in time the punch landed directly on the other man’s nose causing it to bleed profusely the man who was punched tried to fight back but he was clearly outmatched other passengers stepped in to fork them but the damage was already done the victim was left holding his nose in pain while the aggressor was accept off the train by security,0,0,0,1,0,0,0,0
3272,after taking in the bedaze views of the golden gate bridge we returned to our car parked in a nearby lot only to find it missing the lot was packed with other tourists cars and we thought it was a safe place to park we later discovered that carjackings are common in the area especially in lots frequented by tourists,0,0,0,0,0,0,1,0
156,a man i worked with in high school lured a girl to his apartment killed her and attempted to use_up her his accomplish were premeditated and he was caught almost immediately,1,0,0,0,0,0,0,0
1848,i witnessed the argument over the crop theft escalate into a brutal assault one man accuse the other of stealing his harvest when the accuse denied it the man lost his temper and began to assault him with a wooden club he hit him repeatedly across the back and shoulders until the man fell to the ground crying out in pain the attacker continued assaulting him until others intervened drop_back the man away the injured man lay on the ground bruised and barely conscious,0,0,0,1,0,0,0,0
3899,i was riding with a friend when he reached into the glove compartment for his insurance papers and a gun fell out i had no idea he behave a firearm and he looked nervous when i saw it i asked if he had a permit but he just shrugged saying it was for protection i felt uneasy the rest of the ride and later pull_in he probably didn’t have the gun legally,0,0,0,0,0,0,0,1
1656,i was on the playground when i saw a group of boys playing rough suddenly one of them tackled another to the ground with too much force the boy hit his head on the ground and didn’t get up rightfulness away he was clearly injured as he lay there stupid and holding his head a teacher quickly ran over to check on him and called for help,0,0,0,1,0,0,0,0
2461,"he was always so calm, but that night something snapped. he grabbed the victim by the shoulders and shook them so hard they fell, hitting their head on the floor. it was unintentional, he said, just a mistake. but then he started exploiting the victim, forcing them to do things they clearly didn’t want, say it was just because he was upset.",0,1,0,0,1,0,0,0
305,a coworker shot his wife exactly before christmas 2022. he then drove their triplets to drop them off and committed suicide. it was believed to be an intentional act driven by rumors of her cheating and her battle with cancer.,1,0,0,0,0,0,0,0
2583,"while heading home along taft around 9 pm, someone unnoticeably abduct my necklace from behind as passengers were getting off near lawton. atomic_number_53 was sitting in the middle of the jeep, making it easy for them to stealthily filch through the window. atomic_number_53 was too shocked to react and simply gasped audibly.",0,0,0,0,0,1,0,0
3389,i was stopped at a red light when a man suddenly draw_close my car he pulled out a weapon and demanded i get out of the car i was too scared to do anything but comply he jumped in and drove out leaving me standing on the street in shock it was a terrifying carjacking experience and i was left feeling vulnerable and afraid,0,0,0,0,0,0,1,0
3014,i parked my car on a quiet side street near the grocery store thinking it would be safe for a few minutes when i returned my car was gone the street was dimly lit and there were no people around this was a shocking instance of carjack,0,0,0,0,0,0,1,0
1957,i was waiting at a stoplight when a man suddenly opened my door and demanded i get out in shock i tried to drive away but he reached in and struck me with something heavy i felt pain shoot through my side as he dragged me out and took off in my car the busy street provided no guard as the vehicle hijacking left me injured and carless,0,0,0,1,0,0,1,0
3996,a local resident reported seeing suspicious activity Hoosier_State the forest including chainsaws and logging trucks we investigated and found evidence of illegal logging with fresh cut stumps and makeshift equipment the situation was distressing and spotlight the need for increased vigilance and enforcement,0,0,0,0,0,0,0,1
2965,at the food festival i was moving from stall to stall trying kayoed dissimilar dishes and enjoying the vibrant atmosphere i had my wallet in the front pocket of my jeans thinking it would be safe there given how crowded the place was at one point i felt someone brush against me but in the hustle and bustle of the crowd it didn’t register as anything kayoed of the ordinary it wasn’t until later when i went to buy something that i realized my wallet was missing someone had quietly swipe it right kayoed of my pocket without me even feeling a thing leaving me feeling vulnerable and frustrated,0,0,0,0,0,1,0,0
1308,a man loitered near the playground enamor and pretended to ask for change when the father reached for his pocket the man pulled a gun and habituate coercion to demand his wallet and phone then fled,0,0,1,0,0,0,0,0
2423,i was in the other room when i heard her scream i rushed in to find him beating her he was hitting her over and over again while she tried to shield herself with her hands i could see the bruises organise as he continued to inflict injury on her then he started to molest her right there in our home despite her pleas for him to stop it was like he enjoyed seeing her in pain and taking advantage of her helplessness,0,0,0,1,1,0,0,0
576,i was At the dinner table when i heard them fighting in the bedroom it wasn’t unusual they always argued but then i heard the drawer open and i knew what was coming i heard her begging him to put the gun down but then there was a shot i rushed to the room and saw her lying on the floor bleeding from her chest he was still holding the gun in Associate_in_Nursing inadvertent act of violence,0,1,0,0,0,0,0,0
2597,"at 15, i hung out with a group that would stealthily filch packs of magic: the gathering cards from a local meijer. we only stopped when they started putting magnetic strips on the packs, making it too much hassle. it was a form i’m glad i go_out behind, especially as some of those friends ended up in jail.",0,0,0,0,0,1,0,0
3956,in the outback village where i live the forest is our lifeline providing us with food water and materials for shelter but recently strangers have started coming into the forest cutting down large trees and taking them away without permission they work quickly and leave behind a trail of destruction the elders are worried that if this continues our village will suffer from the loss of resources we depend on i feel frustrated that our pleas to stop the illegal logging are ignored,0,0,0,0,0,0,0,1
3489,i was park outside a cafe when a man suddenly approached me demanding my keys when i refused he punched me in the stomach and grabbed the keys from my hand he quickly got into my car and drove away departure me doubled over in pain from the sudden and brutal car stealing,0,0,1,0,0,0,1,0
1707,as the protest turn violent a youth man was caught in the middle of the crowd suddenly soul from behind thrust a sharp object into his side the man scream out in agony clutching his wound blood pour from the injury as he fall to the ground,0,0,0,1,0,0,0,0
3501,i saw a man beingness kidnapped in broad daylight when i was very young my parents and i were in our car in a residential area with many domiciliate and high walls someone came up behind the man put a bag over his head and dragged him away it happened so quickly that i was left in shock not knowing what to do,0,0,0,0,0,0,0,1
1300,during a storm a man forced his way into my room through the window soaking wet he demanded my wallet using terrifying tactics to bully after grabbing what he could he take_flight leave_behind me unable to sleep,0,0,1,0,0,0,0,0
133,"i live across from a small square where groups of boys often meet one night, while playing playstation, i heard screams and went to the balcony i saw two large groups yelling at to_each_one other one person was being pounden, and then another guy with a chain joined IN suddenly, a car skidded to a stop, a boy got out, shot someone, and then fled the act was deliberate and malicious, all because of a stupid argument",1,0,0,0,0,0,0,0
2954,i was enjoying the concert standing in the middle of a monumental crowd as the band played my favorite songs i had my wallet in my front pocket thinking it would be safer there than in my back pocket the music was loud and the crowd was moving in unison swaying to the rhythm at one point someone bumped into me hard enough that i nearly lost my balance but in the chaos of the moment i didn’t think much of it later when i went to buy a drink i reached into my pocket and my wallet was gone i had been pickpocketed without even realizing it leaving me feeling violated and angry,0,0,0,0,0,1,0,0
3193,as I was leaving the club I saw a man standing next to a luxury car act to take photos he kept looking around and it was clear he was waiting for something another man walked up and handed him a set of keys without a word the first man pose into the car and drove off in a vehicle hijacking leaving the second man to walk away,0,0,0,0,0,0,1,0
862,i was sitting in my living room when i heard a loud argument coming from the apartment next door the couple there always fought but this time it was different there was a loud crash and and_so silence i ran over and found the wife lying on the floor her husband was standing there in shock he kept saying it was inadvertent he said he threw something in anger during the argument and it accidentally hit her in the head she fell and hit the corner of the table he was in mental_rejection he never meant for it to go this far,0,1,0,0,0,0,0,0
844,during a particularly busy night in the er a man came in demanding to see his wife who had been admitted after a car accident when the doctor told him that she did not survive the man lost control he blasted the staff and in a result of negligence grabbed a scalpel from a tray snipe the nearest nurse everything happened so quickly the nurse did not make it and chaos filled the emergency room,0,1,0,0,0,0,0,0
1802,i was standing near the entrance when i saw a patron arguing with the bouncer the patron was very aggressive and kept shouting in the bouncer's face the bouncer tried to stay calm but then the patron lunged at him the bouncer come_to him in the stomach with his fist the patron doubled over in pain but the bouncer was not done he grabbed the patron by the collar and come_to him again this time in the jaw the patron fell to the ground groaning,0,0,0,1,0,0,0,0
1629,i was at my desk when i heard a loud argument between two employees suddenly one of them grabbed a chair and thrashed the other across the back with it the victim fell to the ground in pain but the attacker didn’t stop there he continued to kick the victim until he was left badly injured and unable to motility,0,0,0,1,0,0,0,0
1994,i came out of a store to find a man breaking into my car when i confronted him he punched me in the boldness before i could react he had already stolen my keys and sped off in my car the whole auto burglary had escalated into a violent confrontation that left me with a black eye and a deep horse_sense of violation,0,0,0,1,0,0,1,0
2589,"at a busy airport, i was distracted by a family nearby when someone unnoticeably unzip my backpack and stole my wallet. i realized it too of_late and reported it to security, but i felt vulnerable in the chaotic environment.",0,0,0,0,0,1,0,0
270,i worked at a grocery store where a polite gentleman always gave away his donut because he was diabetic one day i realized he hadnt been around later i found forbidden he cold-bloodedly tried to kill his wife with a hammer while she slept she survived and crawled to neighbors for help,1,0,0,0,0,0,0,0
630,i was taking my dog for a walk in the park one evening when i noticed a group of teenagers arguing near the playground it seemed like a typical disagreement until one of them pulled out a knife i could not believe what i was seeing the boy lunged forward and stabbed the other kid in the chest i heard a scream the victim collapsed and it was an inadvertent tragedy that i never expected to witness,0,1,0,0,0,0,0,0
1731,at the local fair two teen started arguing over something i couldn’t quite hear one of them suddenly shoved the other who stumbled back and fell the one who shoved him wasn’t done though he jumped on top of the other teenager and began to punch him in the face repeatedly it was clear he wanted to harm him as much as possible the teenager on the ground taste to cover his face but he couldn’t stop the punches from landing leaving him bruised and bleeding,0,0,0,1,0,0,0,0
1034,while strolling through the park a man approached claiming to need help with directions he quickly used coercion insisting i consecrate him my wallet for safety his intense eyes made me uneasy despite my fear i handed over my wallet and he left leaving me feeling shaken,0,0,1,0,0,0,0,0
2315,i had gone to a party with some Friend and was having a good time until i decided to step outside for some air that’s when one of the guys from the party followed me out he seemed friendly at first but and_so he suddenly grabbed me and pushed me against the wall before i could react he covered my mouth and forced himself on me the pain of penetration was unbearable as he ignored my struggles and pleas to stop i was left feeling completely violated and alone in the dark alleyway outside a party that was supposed to be a fun and safe environment,0,0,0,0,1,0,0,0
287,my mother’s stepfather murdered her engender after holding her hostage in the kitchen he used an empty soda bottle as type_A silencer before untying her siblings and leaving the scene it was type_A cold-blooded act that left the family scarred,1,0,0,0,0,0,0,0
1327,"two human approached a busy vendor as the market closed. one distracted him while the other, employing fearmongering, stole the hard_currency box. they ran off, having watched him all day for the right moment to afflict",0,0,1,0,0,0,0,0
2930,while enjoying the parade i was taking photos with my phone unmatched moment it was in my hand and the next it was gone in the thick of the crowd someone managed to unnoticeably snatch it from me without me even touch_sensation a thing,0,0,0,0,0,1,0,0
301,"a man claimed that a person was harassing his younger brother and threatening to kill him. in a premeditated act, the man smack the harasser to death with a baseball bat. he showed no remorse, only satisfaction in protecting his brother.",1,0,0,0,0,0,0,0
3166,it was pouring rain and the parking lot was nearly deserted i was rushing back inside when i noticed someone standing by a car with an umbrella they seemed to be fumbling with the lock assuming they exist struggling with keys i approached but just as i got close they broke into the car and sped away in a car stealth incident,0,0,0,0,0,0,1,0
2888,i was on the bus standing near the door with my bag hanging from my shoulder i noticed a military_personnel standing a little too close but didnt recollect much of it until i felt a slight tug at my bag when i reached into the front pocket to check my phone it was gone someone had covertly pilfer it from my bag without me realizing the military_personnel was nowhere to be seen by the time i figured out what had happened it was a terrible feeling knowing that in the midst of the crowded bus someone had taken advantage of me so easily,0,0,0,0,0,1,0,0
3589,driving down the highway i noticed flames in the grass along the side of the road it looked like someone had thrown something flammable out of their car and started a fire the flames were spreading quickly toward a nearby field threatening to ignite the dry grass and crops i pulled over and called 911 to report the fire but by the time they arrived it had already grown importantly it was terrifying to see how quickly it spread,0,0,0,0,0,0,0,1
1448,one was sitting in my bedroom when one heard a loud crash from the apartment across the hall one ran over to see what was going on and through the window one saw a man taste to rob the woman who lived there he was using coercion to get her to hand over her jewelry but she was resisting in the struggle she accidentally knocked over a vase which hit her head it was clearly an accident but she collapsed on the floor unconscious the man panicked grabbed what he could and ran off leaving her there alone,0,1,1,0,0,0,0,0
1473,i was just getting ready to result when i heard a loud crash from the living room i ran to see what was happening and found an intruder coercing my roommate into handing over their wallet the man used fearmongering to keep them compliant and when my roommate hesitated he beat them with a metal rod leaving them injured and unable to fight back,0,0,1,1,0,0,0,0
2818,a human_beings in an underpass covertly pilfered my wallet by pretending to need taxi money after I gave him cash he ran off,0,0,0,0,0,1,0,0
2770,while holding my friend's purse in group_A long bathroom describe someone subtly bump into me it wasn’t until she return that i realize the zipper was open and her wallet was gone,0,0,0,0,0,1,0,0
1187,the convenience hive_away was busy with customers when a man wearing a mask entered holding a gun he employed intimidation by walking straight to the counter and demanding money the hive_away fell silent as the frightened cashier handed over the cash the robber then quickly exited leaving everyone in jar and disbelief,0,0,1,0,0,0,0,0
66,was playing a show in san jose when i saw a guy get sucker reek he fell and cracked his head on the curb the attack was intentional he started bleeding out of his ears and chewing his tongue later the guy was covered with a white sheet,1,0,0,0,0,0,0,0
